timestamp,vin,vehSpeed,vehRPM,vehSysPwrMod,vehGearPos,vehBrakePos,vehAccelPos,vehCoolantTemp,vehBMSPackSOC,vehBMSPackSOCV
2026-06-27 12:02:05.400272+00:00,MH01TEST0001,434.0,2329.0,2,5.0,36.0,4.0,96.0,423.0,0.0
2026-06-27 12:02:15.400272+00:00,MH01TEST0001,447.0,1391.0,2,3.0,7.0,26.0,86.0,281.0,0.0
2026-06-27 12:02:25.400272+00:00,MH01TEST0001,748.0,2515.0,2,5.0,42.0,26.0,99.0,465.0,0.0
2026-06-27 12:02:35.400272+00:00,MH01TEST0001,221.0,2913.0,2,1.0,48.0,64.0,95.0,204.0,0.0
2026-06-27 12:02:45.400272+00:00,MH01TEST0001,652.0,2538.0,2,4.0,16.0,6.0,93.0,829.0,0.0
2026-06-27 12:02:55.400272+00:00,MH01TEST0001,536.0,2292.0,2,1.0,44.0,28.0,92.0,247.0,0.0
2026-06-27 12:03:05.400272+00:00,MH01TEST0001,2.0,1441.0,2,3.0,7.0,4.0,81.0,652.0,0.0
2026-06-27 12:03:15.400272+00:00,MH01TEST0001,315.0,2094.0,2,5.0,9.0,19.0,96.0,688.0,0.0
2026-06-27 12:03:25.400272+00:00,MH01TEST0001,685.0,2532.0,2,5.0,49.0,55.0,87.0,483.0,0.0
2026-06-27 12:03:35.400272+00:00,MH01TEST0001,443.0,2343.0,2,2.0,29.0,26.0,80.0,541.0,0.0
2026-06-27 12:03:45.400272+00:00,MH01TEST0001,26.0,1218.0,2,4.0,45.0,18.0,94.0,845.0,0.0
2026-06-27 12:03:55.400272+00:00,MH01TEST0001,611.0,1647.0,2,1.0,24.0,74.0,75.0,742.0,0.0
2026-06-27 12:04:05.400272+00:00,MH01TEST0001,583.0,1533.0,2,2.0,14.0,7.0,92.0,680.0,0.0
2026-06-27 12:04:15.400272+00:00,MH01TEST0001,677.0,2297.0,2,3.0,12.0,13.0,99.0,630.0,0.0
2026-06-27 12:04:25.400272+00:00,MH01TEST0001,140.0,1660.0,2,5.0,40.0,91.0,95.0,670.0,0.0
2026-06-27 12:04:35.400272+00:00,MH01TEST0001,71.0,1664.0,2,4.0,4.0,96.0,93.0,403.0,0.0
2026-06-27 12:04:45.400272+00:00,MH01TEST0001,690.0,1945.0,2,3.0,4.0,14.0,88.0,698.0,0.0
2026-06-27 12:04:55.400272+00:00,MH01TEST0001,17.0,2032.0,2,2.0,30.0,81.0,78.0,279.0,0.0
2026-06-27 12:05:05.400272+00:00,MH01TEST0001,433.0,959.0,2,4.0,45.0,9.0,91.0,579.0,0.0
2026-06-27 12:05:15.400272+00:00,MH01TEST0001,64.0,2827.0,2,3.0,11.0,46.0,83.0,522.0,0.0
2026-06-27 12:05:25.400272+00:00,MH01TEST0001,239.0,1635.0,2,3.0,38.0,97.0,84.0,527.0,0.0
2026-06-27 12:05:35.400272+00:00,MH01TEST0001,384.0,1103.0,2,4.0,34.0,46.0,99.0,619.0,0.0
2026-06-27 12:05:45.400272+00:00,MH01TEST0001,338.0,700.0,2,1.0,9.0,66.0,79.0,880.0,0.0
2026-06-27 12:05:55.400272+00:00,MH01TEST0001,322.0,1700.0,2,5.0,34.0,91.0,98.0,744.0,0.0
2026-06-27 12:06:05.400272+00:00,MH01TEST0001,22.0,2412.0,2,2.0,14.0,72.0,92.0,600.0,1.0
2026-06-27 12:06:15.400272+00:00,MH01TEST0001,4.0,1381.0,2,3.0,25.0,2.0,89.0,446.0,1.0
2026-06-27 12:06:25.400272+00:00,MH01TEST0001,99.0,2659.0,2,3.0,29.0,56.0,75.0,484.0,0.0
2026-06-27 12:06:35.400272+00:00,MH01TEST0001,6.0,1159.0,2,1.0,8.0,12.0,95.0,779.0,0.0
2026-06-27 12:06:45.400272+00:00,MH01TEST0001,536.0,1019.0,2,1.0,17.0,7.0,94.0,265.0,0.0
2026-06-27 12:06:55.400272+00:00,MH01TEST0001,420.0,1599.0,2,3.0,35.0,81.0,76.0,801.0,1.0
2026-06-27 12:07:05.400272+00:00,MH01TEST0001,517.0,2318.0,2,1.0,36.0,84.0,75.0,334.0,0.0
2026-06-27 12:07:15.400272+00:00,MH01TEST0001,205.0,1389.0,2,4.0,9.0,84.0,81.0,524.0,0.0
2026-06-27 12:07:25.400272+00:00,MH01TEST0001,492.0,2588.0,2,3.0,29.0,41.0,90.0,888.0,0.0
2026-06-27 12:07:35.400272+00:00,MH01TEST0001,611.0,748.0,2,2.0,5.0,42.0,83.0,872.0,0.0
2026-06-27 12:07:45.400272+00:00,MH01TEST0001,306.0,2958.0,2,4.0,10.0,39.0,89.0,873.0,0.0
2026-06-27 12:07:55.400272+00:00,MH01TEST0001,368.0,808.0,2,2.0,46.0,84.0,91.0,660.0,0.0
2026-06-27 12:08:05.400272+00:00,MH01TEST0001,797.0,2640.0,2,4.0,30.0,13.0,77.0,202.0,0.0
2026-06-27 12:08:15.400272+00:00,MH01TEST0001,643.0,708.0,2,2.0,46.0,90.0,97.0,549.0,0.0
2026-06-27 12:08:25.400272+00:00,MH01TEST0001,784.0,1675.0,2,2.0,0.0,11.0,89.0,254.0,0.0
2026-06-27 12:08:35.400272+00:00,MH01TEST0001,303.0,1411.0,2,4.0,6.0,31.0,78.0,321.0,0.0
2026-06-27 12:08:45.400272+00:00,MH01TEST0001,548.0,2953.0,2,4.0,5.0,52.0,93.0,675.0,0.0
2026-06-27 12:08:55.400272+00:00,MH01TEST0001,760.0,2206.0,2,4.0,16.0,0.0,86.0,844.0,0.0
2026-06-27 12:09:05.400272+00:00,MH01TEST0001,520.0,2940.0,2,3.0,8.0,56.0,88.0,352.0,0.0
2026-06-27 12:09:15.400272+00:00,MH01TEST0001,672.0,1653.0,2,2.0,22.0,0.0,98.0,711.0,0.0
2026-06-27 12:09:25.400272+00:00,MH01TEST0001,550.0,1858.0,2,5.0,17.0,51.0,91.0,664.0,0.0
2026-06-27 12:09:35.400272+00:00,MH01TEST0001,563.0,1855.0,2,5.0,33.0,18.0,91.0,641.0,0.0
2026-06-27 12:09:45.400272+00:00,MH01TEST0001,311.0,2432.0,2,4.0,0.0,61.0,92.0,346.0,1.0
2026-06-27 12:09:55.400272+00:00,MH01TEST0001,700.0,1871.0,2,2.0,21.0,50.0,94.0,853.0,0.0
2026-06-27 12:10:05.400272+00:00,MH01TEST0001,108.0,2801.0,2,5.0,46.0,87.0,80.0,477.0,0.0
2026-06-27 12:10:15.400272+00:00,MH01TEST0001,463.0,1141.0,2,3.0,42.0,52.0,99.0,558.0,0.0
2026-06-27 12:10:25.400272+00:00,MH01TEST0001,577.0,1795.0,2,2.0,11.0,50.0,98.0,428.0,0.0
2026-06-27 12:10:35.400272+00:00,MH01TEST0001,676.0,1267.0,2,4.0,9.0,37.0,92.0,780.0,0.0
2026-06-27 12:10:45.400272+00:00,MH01TEST0001,420.0,2686.0,2,1.0,13.0,37.0,83.0,372.0,0.0
2026-06-27 12:10:55.400272+00:00,MH01TEST0001,300.0,1015.0,2,3.0,44.0,62.0,75.0,368.0,0.0
2026-06-27 12:11:05.400272+00:00,MH01TEST0001,248.0,2313.0,2,1.0,18.0,25.0,89.0,742.0,0.0
2026-06-27 12:11:15.400272+00:00,MH01TEST0001,338.0,2797.0,2,1.0,6.0,23.0,95.0,868.0,0.0
2026-06-27 12:11:25.400272+00:00,MH01TEST0001,388.0,1376.0,2,3.0,47.0,30.0,77.0,412.0,0.0
2026-06-27 12:11:35.400272+00:00,MH01TEST0001,575.0,1342.0,2,3.0,39.0,54.0,93.0,449.0,0.0
2026-06-27 12:11:45.400272+00:00,MH01TEST0001,711.0,2465.0,2,3.0,17.0,56.0,99.0,840.0,0.0
2026-06-27 12:11:55.400272+00:00,MH01TEST0001,58.0,2060.0,2,1.0,31.0,45.0,78.0,209.0,0.0
2026-06-27 12:12:05.400272+00:00,MH01TEST0001,747.0,2012.0,2,1.0,21.0,79.0,91.0,332.0,0.0
2026-06-27 12:12:15.400272+00:00,MH01TEST0001,425.0,2733.0,2,1.0,0.0,13.0,87.0,522.0,0.0
2026-06-27 12:12:25.400272+00:00,MH01TEST0001,286.0,915.0,2,4.0,14.0,44.0,86.0,826.0,0.0
2026-06-27 12:12:35.400272+00:00,MH01TEST0001,538.0,1328.0,2,1.0,21.0,69.0,98.0,201.0,0.0
2026-06-27 12:12:45.400272+00:00,MH01TEST0001,457.0,1600.0,2,5.0,48.0,4.0,89.0,307.0,0.0
2026-06-27 12:12:55.400272+00:00,MH01TEST0001,203.0,2810.0,2,2.0,25.0,17.0,77.0,251.0,0.0
2026-06-27 12:13:05.400272+00:00,MH01TEST0001,257.0,869.0,2,2.0,18.0,18.0,75.0,407.0,0.0
2026-06-27 12:13:15.400272+00:00,MH01TEST0001,575.0,1741.0,2,2.0,7.0,86.0,81.0,324.0,0.0
2026-06-27 12:13:25.400272+00:00,MH01TEST0001,475.0,1795.0,2,3.0,4.0,9.0,81.0,888.0,0.0
2026-06-27 12:13:35.400272+00:00,MH01TEST0001,403.0,733.0,2,2.0,30.0,59.0,94.0,540.0,0.0
2026-06-27 12:13:45.400272+00:00,MH01TEST0001,270.0,1685.0,2,3.0,32.0,33.0,99.0,233.0,0.0
2026-06-27 12:13:55.400272+00:00,MH01TEST0001,608.0,2192.0,2,2.0,31.0,56.0,86.0,246.0,0.0
2026-06-27 12:14:05.400272+00:00,MH01TEST0001,313.0,1674.0,2,4.0,35.0,68.0,77.0,786.0,0.0
2026-06-27 12:14:15.400272+00:00,MH01TEST0001,262.0,1403.0,2,5.0,7.0,79.0,93.0,699.0,0.0
2026-06-27 12:14:25.400272+00:00,MH01TEST0001,712.0,2048.0,2,1.0,18.0,59.0,78.0,314.0,0.0
2026-06-27 12:14:35.400272+00:00,MH01TEST0001,211.0,2956.0,2,1.0,25.0,64.0,94.0,870.0,0.0
2026-06-27 12:14:45.400272+00:00,MH01TEST0001,181.0,982.0,2,2.0,10.0,66.0,89.0,563.0,0.0
2026-06-27 12:14:55.400272+00:00,MH01TEST0001,571.0,1358.0,2,2.0,33.0,22.0,83.0,760.0,0.0
2026-06-27 12:15:05.400272+00:00,MH01TEST0001,498.0,2847.0,2,4.0,20.0,45.0,94.0,870.0,0.0
2026-06-27 12:15:15.400272+00:00,MH01TEST0001,38.0,1381.0,2,4.0,43.0,94.0,76.0,525.0,0.0
2026-06-27 12:15:25.400272+00:00,MH01TEST0001,67.0,2273.0,2,3.0,21.0,10.0,96.0,283.0,0.0
2026-06-27 12:15:35.400272+00:00,MH01TEST0001,301.0,1508.0,2,5.0,13.0,13.0,79.0,850.0,1.0
2026-06-27 12:15:45.400272+00:00,MH01TEST0001,666.0,2594.0,2,5.0,49.0,29.0,96.0,463.0,0.0
2026-06-27 12:15:55.400272+00:00,MH01TEST0001,320.0,2046.0,2,5.0,49.0,51.0,86.0,545.0,0.0
2026-06-27 12:16:05.400272+00:00,MH01TEST0001,629.0,2762.0,2,3.0,42.0,51.0,94.0,555.0,0.0
2026-06-27 12:16:15.400272+00:00,MH01TEST0001,253.0,2166.0,2,3.0,25.0,70.0,80.0,497.0,0.0
2026-06-27 12:16:25.400272+00:00,MH01TEST0001,191.0,2041.0,2,3.0,31.0,49.0,83.0,656.0,0.0
2026-06-27 12:16:35.400272+00:00,MH01TEST0001,633.0,1823.0,2,2.0,10.0,25.0,99.0,590.0,0.0
2026-06-27 12:16:45.400272+00:00,MH01TEST0001,701.0,792.0,2,2.0,9.0,24.0,89.0,435.0,0.0
2026-06-27 12:16:55.400272+00:00,MH01TEST0001,63.0,977.0,2,4.0,40.0,66.0,83.0,418.0,0.0
2026-06-27 12:17:05.400272+00:00,MH01TEST0001,46.0,2336.0,2,2.0,34.0,82.0,95.0,374.0,0.0
2026-06-27 12:17:15.400272+00:00,MH01TEST0001,537.0,2171.0,2,1.0,24.0,98.0,87.0,222.0,0.0
2026-06-27 12:17:25.400272+00:00,MH01TEST0001,268.0,2008.0,2,4.0,37.0,43.0,78.0,835.0,0.0
2026-06-27 12:17:35.400272+00:00,MH01TEST0001,458.0,968.0,2,3.0,8.0,76.0,98.0,645.0,0.0
2026-06-27 12:17:45.400272+00:00,MH01TEST0001,120.0,2599.0,2,2.0,3.0,84.0,77.0,205.0,0.0
2026-06-27 12:17:55.400272+00:00,MH01TEST0001,688.0,2531.0,2,2.0,25.0,60.0,89.0,220.0,0.0
2026-06-27 12:18:05.400272+00:00,MH01TEST0001,360.0,1923.0,2,5.0,18.0,26.0,86.0,886.0,0.0
2026-06-27 12:18:15.400272+00:00,MH01TEST0001,715.0,1284.0,2,1.0,11.0,13.0,89.0,885.0,0.0
2026-06-27 12:18:25.400272+00:00,MH01TEST0001,637.0,2570.0,2,2.0,16.0,94.0,82.0,304.0,0.0
2026-06-27 12:18:35.400272+00:00,MH01TEST0001,564.0,1899.0,2,3.0,11.0,61.0,83.0,859.0,0.0
2026-06-27 12:18:45.400272+00:00,MH01TEST0001,184.0,2993.0,2,4.0,28.0,11.0,75.0,361.0,0.0
2026-06-27 12:18:55.400272+00:00,MH01TEST0001,613.0,1345.0,2,3.0,21.0,41.0,99.0,855.0,0.0
2026-06-27 12:19:05.400272+00:00,MH01TEST0001,41.0,1506.0,2,3.0,32.0,76.0,87.0,712.0,0.0
2026-06-27 12:19:15.400272+00:00,MH01TEST0001,456.0,2548.0,2,4.0,1.0,49.0,96.0,373.0,0.0
2026-06-27 12:19:25.400272+00:00,MH01TEST0001,323.0,1093.0,2,4.0,9.0,2.0,84.0,727.0,0.0
2026-06-27 12:19:35.400272+00:00,MH01TEST0001,797.0,1440.0,2,4.0,18.0,27.0,97.0,833.0,0.0
2026-06-27 12:19:45.400272+00:00,MH01TEST0001,158.0,1600.0,2,5.0,23.0,23.0,97.0,559.0,0.0
2026-06-27 12:19:55.400272+00:00,MH01TEST0001,757.0,2370.0,2,4.0,40.0,43.0,87.0,684.0,0.0
2026-06-27 12:20:05.400272+00:00,MH01TEST0001,72.0,2432.0,2,1.0,49.0,87.0,83.0,215.0,0.0
2026-06-27 12:20:15.400272+00:00,MH01TEST0001,498.0,2513.0,2,5.0,1.0,35.0,77.0,874.0,0.0
2026-06-27 12:20:25.400272+00:00,MH01TEST0001,464.0,1710.0,2,1.0,0.0,35.0,91.0,355.0,0.0
2026-06-27 12:20:35.400272+00:00,MH01TEST0001,719.0,2115.0,2,5.0,41.0,87.0,87.0,498.0,0.0
2026-06-27 12:20:45.400272+00:00,MH01TEST0001,238.0,2053.0,2,1.0,18.0,93.0,89.0,345.0,0.0
2026-06-27 12:20:55.400272+00:00,MH01TEST0001,721.0,2475.0,2,5.0,45.0,2.0,81.0,866.0,0.0
2026-06-27 12:21:05.400272+00:00,MH01TEST0001,537.0,992.0,2,1.0,16.0,92.0,82.0,824.0,0.0
2026-06-27 12:21:15.400272+00:00,MH01TEST0001,712.0,1431.0,2,5.0,40.0,25.0,89.0,300.0,0.0
2026-06-27 12:21:25.400272+00:00,MH01TEST0001,159.0,2370.0,2,3.0,20.0,80.0,86.0,521.0,0.0
2026-06-27 12:21:35.400272+00:00,MH01TEST0001,606.0,1164.0,2,3.0,3.0,18.0,90.0,227.0,0.0
2026-06-27 12:21:45.400272+00:00,MH01TEST0001,753.0,1344.0,2,1.0,43.0,39.0,84.0,737.0,0.0
2026-06-27 12:21:55.400272+00:00,MH01TEST0001,38.0,2950.0,2,1.0,8.0,44.0,90.0,811.0,0.0
2026-06-27 12:22:05.400272+00:00,MH01TEST0001,292.0,1138.0,2,5.0,21.0,85.0,80.0,834.0,0.0
2026-06-27 12:22:15.400272+00:00,MH01TEST0001,509.0,2995.0,2,2.0,12.0,96.0,84.0,635.0,0.0
2026-06-27 12:22:25.400272+00:00,MH01TEST0001,84.0,2684.0,2,1.0,44.0,45.0,77.0,475.0,0.0
2026-06-27 12:22:35.400272+00:00,MH01TEST0001,408.0,1058.0,2,3.0,17.0,55.0,94.0,888.0,0.0
2026-06-27 12:22:45.400272+00:00,MH01TEST0001,503.0,1998.0,2,2.0,28.0,12.0,76.0,846.0,0.0
2026-06-27 12:22:55.400272+00:00,MH01TEST0001,611.0,1444.0,2,3.0,2.0,6.0,76.0,868.0,0.0
2026-06-27 12:23:05.400272+00:00,MH01TEST0001,741.0,1814.0,2,3.0,21.0,85.0,80.0,676.0,0.0
2026-06-27 12:23:15.400272+00:00,MH01TEST0001,327.0,2102.0,2,1.0,8.0,95.0,92.0,568.0,0.0
2026-06-27 12:23:25.400272+00:00,MH01TEST0001,352.0,2767.0,2,2.0,12.0,81.0,77.0,623.0,0.0
2026-06-27 12:23:35.400272+00:00,MH01TEST0001,379.0,2841.0,2,2.0,6.0,21.0,98.0,436.0,0.0
2026-06-27 12:23:45.400272+00:00,MH01TEST0001,763.0,897.0,2,2.0,41.0,13.0,78.0,515.0,0.0
2026-06-27 12:23:55.400272+00:00,MH01TEST0001,156.0,1111.0,2,3.0,44.0,53.0,95.0,475.0,0.0
2026-06-27 12:24:05.400272+00:00,MH01TEST0001,399.0,2301.0,2,2.0,32.0,86.0,78.0,509.0,0.0
2026-06-27 12:24:15.400272+00:00,MH01TEST0001,39.0,1174.0,2,5.0,25.0,91.0,81.0,230.0,0.0
2026-06-27 12:24:25.400272+00:00,MH01TEST0001,340.0,1454.0,2,2.0,10.0,51.0,84.0,426.0,0.0
2026-06-27 12:24:35.400272+00:00,MH01TEST0001,756.0,2046.0,2,3.0,28.0,41.0,96.0,206.0,0.0
2026-06-27 12:24:45.400272+00:00,MH01TEST0001,496.0,1103.0,2,5.0,6.0,74.0,80.0,395.0,0.0
2026-06-27 12:24:55.400272+00:00,MH01TEST0001,279.0,2987.0,2,5.0,22.0,90.0,91.0,543.0,0.0
2026-06-27 12:25:05.400272+00:00,MH01TEST0001,796.0,2252.0,2,3.0,6.0,26.0,75.0,539.0,0.0
2026-06-27 12:25:15.400272+00:00,MH01TEST0001,483.0,1222.0,2,2.0,7.0,56.0,81.0,329.0,0.0
2026-06-27 12:25:25.400272+00:00,MH01TEST0001,759.0,1534.0,2,2.0,45.0,21.0,75.0,485.0,0.0
2026-06-27 12:25:35.400272+00:00,MH01TEST0001,13.0,2190.0,2,2.0,22.0,80.0,80.0,459.0,0.0
2026-06-27 12:25:45.400272+00:00,MH01TEST0001,368.0,1458.0,2,4.0,20.0,84.0,99.0,383.0,0.0
2026-06-27 12:25:55.400272+00:00,MH01TEST0001,667.0,2129.0,2,4.0,21.0,26.0,90.0,737.0,0.0
2026-06-27 12:26:05.400272+00:00,MH01TEST0001,606.0,2870.0,2,4.0,41.0,60.0,81.0,251.0,0.0
2026-06-27 12:26:15.400272+00:00,MH01TEST0001,325.0,1540.0,2,4.0,24.0,22.0,93.0,221.0,0.0
2026-06-27 12:26:25.400272+00:00,MH01TEST0001,397.0,1158.0,2,4.0,44.0,14.0,76.0,881.0,0.0
2026-06-27 12:26:35.400272+00:00,MH01TEST0001,336.0,1357.0,2,2.0,14.0,3.0,80.0,622.0,0.0
2026-06-27 12:26:45.400272+00:00,MH01TEST0001,423.0,1877.0,2,1.0,11.0,36.0,90.0,600.0,0.0
2026-06-27 12:26:55.400272+00:00,MH01TEST0001,184.0,1978.0,2,3.0,10.0,35.0,91.0,575.0,0.0
2026-06-27 12:27:05.400272+00:00,MH01TEST0001,628.0,755.0,2,3.0,1.0,85.0,88.0,435.0,0.0
2026-06-27 12:27:15.400272+00:00,MH01TEST0001,62.0,2179.0,2,5.0,0.0,71.0,75.0,432.0,0.0
2026-06-27 12:27:25.400272+00:00,MH01TEST0001,331.0,1075.0,2,4.0,9.0,46.0,84.0,788.0,0.0
2026-06-27 12:27:35.400272+00:00,MH01TEST0001,225.0,2148.0,2,2.0,15.0,21.0,93.0,456.0,0.0
2026-06-27 12:27:45.400272+00:00,MH01TEST0001,587.0,2731.0,2,4.0,38.0,33.0,93.0,540.0,0.0
2026-06-27 12:27:55.400272+00:00,MH01TEST0001,599.0,1144.0,2,4.0,18.0,12.0,77.0,833.0,0.0
2026-06-27 12:28:05.400272+00:00,MH01TEST0001,568.0,2515.0,2,3.0,0.0,34.0,98.0,785.0,0.0
2026-06-27 12:28:15.400272+00:00,MH01TEST0001,739.0,778.0,2,5.0,20.0,43.0,90.0,395.0,0.0
2026-06-27 12:28:25.400272+00:00,MH01TEST0001,745.0,1980.0,2,1.0,28.0,82.0,84.0,315.0,0.0
2026-06-27 12:28:35.400272+00:00,MH01TEST0001,147.0,2234.0,2,3.0,0.0,88.0,98.0,882.0,0.0
2026-06-27 12:28:45.400272+00:00,MH01TEST0001,91.0,1211.0,2,1.0,9.0,45.0,84.0,301.0,0.0
2026-06-27 12:28:55.400272+00:00,MH01TEST0001,105.0,2497.0,2,4.0,47.0,29.0,83.0,563.0,0.0
2026-06-27 12:29:05.400272+00:00,MH01TEST0001,583.0,1982.0,2,2.0,38.0,94.0,87.0,364.0,0.0
2026-06-27 12:29:15.400272+00:00,MH01TEST0001,776.0,1661.0,2,4.0,33.0,92.0,75.0,749.0,0.0
2026-06-27 12:29:25.400272+00:00,MH01TEST0001,741.0,727.0,2,5.0,23.0,31.0,80.0,802.0,0.0
2026-06-27 12:29:35.400272+00:00,MH01TEST0001,534.0,1009.0,2,5.0,11.0,84.0,85.0,672.0,0.0
2026-06-27 12:29:45.400272+00:00,MH01TEST0001,774.0,2339.0,2,3.0,27.0,75.0,79.0,735.0,0.0
2026-06-27 12:29:55.400272+00:00,MH01TEST0001,697.0,1635.0,2,4.0,38.0,39.0,94.0,558.0,0.0
2026-06-27 12:30:05.400272+00:00,MH01TEST0001,11.0,2348.0,2,5.0,14.0,28.0,84.0,429.0,0.0
2026-06-27 12:30:15.400272+00:00,MH01TEST0001,95.0,2910.0,2,1.0,22.0,8.0,88.0,208.0,0.0
2026-06-27 12:30:25.400272+00:00,MH01TEST0001,690.0,2185.0,2,3.0,22.0,76.0,91.0,853.0,0.0
2026-06-27 12:30:35.400272+00:00,MH01TEST0001,65.0,2405.0,2,2.0,33.0,44.0,77.0,578.0,0.0
2026-06-27 12:30:45.400272+00:00,MH01TEST0001,784.0,2106.0,2,4.0,2.0,1.0,75.0,802.0,0.0
2026-06-27 12:30:55.400272+00:00,MH01TEST0001,661.0,1390.0,2,5.0,31.0,14.0,92.0,456.0,0.0
2026-06-27 12:31:05.400272+00:00,MH01TEST0001,765.0,869.0,2,3.0,40.0,12.0,78.0,471.0,0.0
2026-06-27 12:31:15.400272+00:00,MH01TEST0001,288.0,2110.0,2,3.0,2.0,80.0,97.0,422.0,0.0
2026-06-27 12:31:25.400272+00:00,MH01TEST0001,119.0,1266.0,2,4.0,45.0,25.0,95.0,619.0,0.0
2026-06-27 12:31:35.400272+00:00,MH01TEST0001,413.0,978.0,2,2.0,30.0,60.0,77.0,437.0,0.0
2026-06-27 12:31:45.400272+00:00,MH01TEST0001,778.0,2021.0,2,2.0,37.0,87.0,83.0,889.0,0.0
2026-06-27 12:31:55.400272+00:00,MH01TEST0001,293.0,2103.0,2,1.0,16.0,42.0,99.0,481.0,0.0
2026-06-27 12:32:05.400272+00:00,MH01TEST0001,711.0,1606.0,2,5.0,24.0,32.0,88.0,694.0,0.0
2026-06-27 12:32:15.400272+00:00,MH01TEST0001,307.0,2148.0,2,3.0,36.0,23.0,80.0,404.0,0.0
2026-06-27 12:32:25.400272+00:00,MH01TEST0001,657.0,2981.0,2,2.0,42.0,48.0,76.0,338.0,0.0
2026-06-27 12:32:35.400272+00:00,MH01TEST0001,183.0,2443.0,2,4.0,29.0,80.0,77.0,525.0,0.0
2026-06-27 12:32:45.400272+00:00,MH01TEST0001,383.0,2824.0,2,1.0,0.0,10.0,88.0,619.0,0.0
2026-06-27 12:32:55.400272+00:00,MH01TEST0001,261.0,856.0,2,2.0,27.0,80.0,95.0,696.0,0.0
2026-06-27 12:33:05.400272+00:00,MH01TEST0001,185.0,1049.0,2,4.0,33.0,56.0,75.0,823.0,0.0
2026-06-27 12:33:15.400272+00:00,MH01TEST0001,714.0,1524.0,2,5.0,14.0,88.0,83.0,628.0,0.0
2026-06-27 12:33:25.400272+00:00,MH01TEST0001,641.0,2056.0,2,4.0,38.0,9.0,80.0,572.0,0.0
2026-06-27 12:33:35.400272+00:00,MH01TEST0001,111.0,2299.0,2,1.0,38.0,98.0,92.0,530.0,0.0
2026-06-27 12:33:45.400272+00:00,MH01TEST0001,738.0,2301.0,2,4.0,16.0,14.0,86.0,527.0,0.0
2026-06-27 12:33:55.400272+00:00,MH01TEST0001,776.0,2784.0,2,4.0,14.0,34.0,79.0,223.0,0.0
2026-06-27 12:34:05.400272+00:00,MH01TEST0001,212.0,1014.0,2,4.0,42.0,80.0,88.0,721.0,0.0
2026-06-27 12:34:15.400272+00:00,MH01TEST0001,341.0,1094.0,2,1.0,34.0,57.0,95.0,885.0,1.0
2026-06-27 12:34:25.400272+00:00,MH01TEST0001,431.0,1418.0,2,3.0,0.0,24.0,78.0,517.0,0.0
2026-06-27 12:34:35.400272+00:00,MH01TEST0001,525.0,1085.0,2,2.0,13.0,89.0,77.0,443.0,1.0
2026-06-27 12:34:45.400272+00:00,MH01TEST0001,354.0,2346.0,2,1.0,31.0,6.0,86.0,643.0,0.0
2026-06-27 12:34:55.400272+00:00,MH01TEST0001,119.0,1647.0,2,5.0,31.0,52.0,78.0,519.0,0.0
2026-06-27 12:35:05.400272+00:00,MH01TEST0001,744.0,2772.0,2,4.0,15.0,60.0,94.0,204.0,0.0
